"family","Scientific.Name","species_ebird_url","ML Catalog Number","sound.files","Common Name","Orginal.Scientific.Name","Behaviors","file_url"
"Zosteropidae","Zosterops murphyi","https://ebird.org/species/kulwhe1",68624791,"Zosterops_murphyi-ML68624791.wav","Kolombangara White-eye","Zosterops murphyi","Call","https://macaulaylibrary.org/asset/68624791"
"Zosteropidae","Zosterops mysorensis","https://ebird.org/species/biweye1",203917371,"Zosterops_mysorensis-ML203917371.wav","Biak White-eye","Zosterops mysorensis","Call","https://macaulaylibrary.org/asset/203917371"
"Zosteropidae","Zosterops natalis","https://ebird.org/species/ciweye2",524709861,"Zosterops_natalis-ML524709861.wav","Christmas Island White-eye","Zosterops natalis",NA,"https://macaulaylibrary.org/asset/524709861"
"Zosteropidae","Zosterops nigrorum","https://ebird.org/species/yelwhe1",204000181,"Zosterops_nigrorum-ML204000181.wav","Yellowish White-eye","Zosterops nigrorum","Call","https://macaulaylibrary.org/asset/204000181"
"Zosteropidae","Zosterops novaeguineae","https://ebird.org/species/ngweye1",42745961,"Zosterops_novaeguineae-ML42745961.wav","New Guinea White-eye","Zosterops novaeguineae","Song","https://macaulaylibrary.org/asset/42745961"
"Zosteropidae","Zosterops oleagineus","https://ebird.org/species/yapwhe1",5443,"Zosterops_oleagineus-ML5443.wav","Yap White-eye","Zosterops oleagineus","Call","https://macaulaylibrary.org/asset/5443"
"Zosteropidae","Zosterops olivaceus","https://ebird.org/species/reuwhe1",58686,"Zosterops_olivaceus-ML58686.wav","Reunion White-eye","Zosterops olivaceus","Call","https://macaulaylibrary.org/asset/58686"
"Zosteropidae","Zosterops ponapensis","https://ebird.org/species/pohwhe1",5520,"Zosterops_ponapensis-ML5520.wav","Pohnpei White-eye","Zosterops ponapensis","Call; Courtship, Display, or Copulation","https://macaulaylibrary.org/asset/5520"
"Zosteropidae","Zosterops rendovae","https://ebird.org/species/gytwhe1",247049,"Zosterops_rendovae-ML247049.wav","Gray-throated White-eye","Zosterops rendovae","Call; flock","https://macaulaylibrary.org/asset/247049"
"Zosteropidae","Zosterops rennellianus","https://ebird.org/species/reweye1",134506191,"Zosterops_rennellianus-ML134506191.wav","Rennell White-eye","Zosterops rennellianus","Call","https://macaulaylibrary.org/asset/134506191"
"Zosteropidae","Zosterops rotensis","https://ebird.org/species/rotwhe1",5649,"Zosterops_rotensis-ML5649.wav","Rota White-eye","Zosterops rotensis","Call; Foraging or Eating","https://macaulaylibrary.org/asset/5649"
"Zosteropidae","Zosterops samoensis","https://ebird.org/species/saweye1",139910,"Zosterops_samoensis-ML139910.wav","Samoan White-eye","Zosterops samoensis","Call; Flying; Foraging or Eating","https://macaulaylibrary.org/asset/139910"
"Zosteropidae","Zosterops semperi","https://ebird.org/species/ciweye1",139965,"Zosterops_semperi-ML139965.wav","Caroline Islands White-eye","Zosterops semperi","Call","https://macaulaylibrary.org/asset/139965"
"Zosteropidae","Zosterops splendidus","https://ebird.org/species/gaweye1",247229,"Zosterops_splendidus-ML247229.wav","Ganongga White-eye","Zosterops splendidus","Song","https://macaulaylibrary.org/asset/247229"
"Zosteropidae","Zosterops superciliosus","https://ebird.org/species/beweye1",134504211,"Zosterops_superciliosus-ML134504211.wav","Bare-eyed White-eye","Zosterops superciliosus","Song","https://macaulaylibrary.org/asset/134504211"
"Zosteropidae","Zosterops tetiparius","https://ebird.org/species/soiwhe3",166528251,"Zosterops_tetiparius-ML166528251.wav","Dark-eyed White-eye","Zosterops tetiparius","Call","https://macaulaylibrary.org/asset/166528251"
"Zosteropidae","Zosterops vellalavella","https://ebird.org/species/baweye2",68415311,"Zosterops_vellalavella-ML68415311.wav","Banded White-eye","Zosterops vellalavella","Song","https://macaulaylibrary.org/asset/68415311"
"Zosteropidae","Zosterops xanthochroa","https://ebird.org/species/gnbwhe1",20562,"Zosterops_xanthochroa-ML20562.wav","Green-backed White-eye","Zosterops xanthochroa",NA,"https://macaulaylibrary.org/asset/20562"
"Zosteropidae","Zosterornis hypogrammicus","https://ebird.org/species/pasbab1",29731271,"Zosterornis_hypogrammicus-ML29731271.wav","Palawan Striped-Babbler","Zosterornis hypogrammicus","Call","https://macaulaylibrary.org/asset/29731271"
"Zosteropidae","Zosterornis latistriatus","https://ebird.org/species/pasbab2",203999861,"Zosterornis_latistriatus-ML203999861.wav","Panay Striped-Babbler","Zosterornis latistriatus","Call","https://macaulaylibrary.org/asset/203999861"
"Zosteropidae","Zosterornis nigrorum","https://ebird.org/species/nesbab1",203893891,"Zosterornis_nigrorum-ML203893891.wav","Negros Striped-Babbler","Zosterornis nigrorum",NA,"https://macaulaylibrary.org/asset/203893891"
"Zosteropidae","Zosterornis whiteheadi","https://ebird.org/species/chfbab1",38744,"Zosterornis_whiteheadi-ML38744.wav","Chestnut-faced Babbler","Zosterornis whiteheadi","Call; Foraging or Eating; Song","https://macaulaylibrary.org/asset/38744"
"Rallidae","Fulica alai","https://ebird.org/species/hawcoo",548350,"Fulica_alai-ML548350.wav","Hawaiian Coot","Fulica alai",NA,"https://macaulaylibrary.org/asset/548350"
"Fringillidae","Palmeria dolei","https://ebird.org/species/crehon",537654,"Palmeria_dolei-ML537654.wav","Akohekohe","Palmeria dolei",NA,"https://macaulaylibrary.org/asset/537654"
"Fringillidae","Chlorodrepanis flava","https://ebird.org/species/oahama",521810,"Chlorodrepanis_flava-ML521810.wav","Oahu Amakihi","Chlorodrepanis flava",NA,"https://macaulaylibrary.org/asset/521810"
"Estrildidae","Padda oryzivora","https://ebird.org/species/javspa",550461,"Padda_oryzivora-ML550461.wav","Java Sparrow","Padda oryzivora",NA,"https://macaulaylibrary.org/asset/550461"
"Anatidae","Dendrocygna bicolor","https://ebird.org/species/fuwduc",547934,"Dendrocygna_bicolor-ML547934.wav","Fulvous Whistling-Duck","Dendrocygna bicolor",NA,"https://macaulaylibrary.org/asset/547934"
"Scolopacidae","Actitis hypoleucos","https://ebird.org/species/comsan",553405,"Actitis_hypoleucos-ML553405.wav","Common Sandpiper","Actitis hypoleucos",NA,"https://macaulaylibrary.org/asset/553405"
"Laridae","Sterna hirundo","https://ebird.org/species/comter",548917,"Sterna_hirundo-ML548917.wav","Common Tern","Sterna hirundo",NA,"https://macaulaylibrary.org/asset/548917"
"Columbidae","Spilopelia chinensis","https://ebird.org/species/spodov",538379,"Spilopelia_chinensis-ML538379.wav","Spotted Dove","Spilopelia chinensis",NA,"https://macaulaylibrary.org/asset/538379"
"Muscicapidae","Calliope calliope","https://ebird.org/species/sibrub",541911,"Calliope_calliope-ML541911.wav","Siberian Rubythroat","Calliope calliope",NA,"https://macaulaylibrary.org/asset/541911"
"Ardeidae","Tigrisoma mexicanum","https://ebird.org/species/btther1",523829,"Tigrisoma_mexicanum-ML523829.wav","Bare-throated Tiger-Heron","Tigrisoma mexicanum",NA,"https://macaulaylibrary.org/asset/523829"
"Trochilidae","Cynanthus canivetii","https://ebird.org/species/caneme1",523848,"Cynanthus_canivetii-ML523848.wav","Canivet's Emerald","Cynanthus canivetii",NA,"https://macaulaylibrary.org/asset/523848"
"Momotidae","Eumomota superciliosa","https://ebird.org/species/tubmot1",521668,"Eumomota_superciliosa-ML521668.wav","Turquoise-browed Motmot","Eumomota superciliosa",NA,"https://macaulaylibrary.org/asset/521668"
"Ramphastidae","Pteroglossus torquatus","https://ebird.org/species/colara1",519791,"Pteroglossus_torquatus-ML519791.wav","Collared Aracari","Pteroglossus torquatus",NA,"https://macaulaylibrary.org/asset/519791"
"Ramphastidae","Ramphastos sulfuratus","https://ebird.org/species/kebtou1",519793,"Ramphastos_sulfuratus-ML519793.wav","Keel-billed Toucan","Ramphastos sulfuratus",NA,"https://macaulaylibrary.org/asset/519793"
"Picidae","Dryocopus lineatus","https://ebird.org/species/linwoo1",519801,"Dryocopus_lineatus-ML519801.wav","Lineated Woodpecker","Dryocopus lineatus",NA,"https://macaulaylibrary.org/asset/519801"
"Vireonidae","Cyclarhis gujanensis","https://ebird.org/species/rubpep1",519932,"Cyclarhis_gujanensis-ML519932.wav","Rufous-browed Peppershrike","Cyclarhis gujanensis",NA,"https://macaulaylibrary.org/asset/519932"
"Cracidae","Penelope purpurascens","https://ebird.org/species/cregua1",519721,"Penelope_purpurascens-ML519721.wav","Crested Guan","Penelope purpurascens",NA,"https://macaulaylibrary.org/asset/519721"
"Strigidae","Megascops cooperi","https://ebird.org/species/pasowl4",521669,"Megascops_cooperi-ML521669.wav","Pacific Screech-Owl","Megascops cooperi",NA,"https://macaulaylibrary.org/asset/521669"
"Strigidae","Strix virgata","https://ebird.org/species/motowl",535559,"Strix_virgata-ML535559.wav","Mottled Owl","Strix virgata",NA,"https://macaulaylibrary.org/asset/535559"
"Strigidae","Strix nigrolineata","https://ebird.org/species/bawowl1",535566,"Strix_nigrolineata-ML535566.wav","Black-and-white Owl","Strix nigrolineata",NA,"https://macaulaylibrary.org/asset/535566"
"Psittacidae","Amazona auropalliata","https://ebird.org/species/yenpar1",521664,"Amazona_auropalliata-ML521664.wav","Yellow-naped Parrot","Amazona auropalliata",NA,"https://macaulaylibrary.org/asset/521664"
"Thamnophilidae","Dysithamnus mentalis","https://ebird.org/species/plaant1",519831,"Dysithamnus_mentalis-ML519831.wav","Plain Antvireo","Dysithamnus mentalis",NA,"https://macaulaylibrary.org/asset/519831"
"Corvidae","Cyanolyca cucullata","https://ebird.org/species/azhjay1",519902,"Cyanolyca_cucullata-ML519902.wav","Azure-hooded Jay","Cyanolyca cucullata",NA,"https://macaulaylibrary.org/asset/519902"
"Troglodytidae","Microcerculus philomela","https://ebird.org/species/nigwre1",521681,"Microcerculus_philomela-ML521681.wav","Nightingale Wren","Microcerculus philomela",NA,"https://macaulaylibrary.org/asset/521681"
"Troglodytidae","Campylorhynchus rufinucha","https://ebird.org/species/runwre1",521666,"Campylorhynchus_rufinucha-ML521666.wav","Rufous-naped Wren","Campylorhynchus rufinucha",NA,"https://macaulaylibrary.org/asset/521666"
"Cracidae","Pipile pipile","https://ebird.org/species/trpgua1",524797,"Pipile_pipile-ML524797.wav","Trinidad Piping-Guan","Pipile pipile",NA,"https://macaulaylibrary.org/asset/524797"
"Cracidae","Pipile cujubi","https://ebird.org/species/rtpgua1",520556,"Pipile_cujubi-ML520556.wav","Red-throated Piping-Guan","Pipile cujubi",NA,"https://macaulaylibrary.org/asset/520556"
"Odontophoridae","Odontophorus melanotis","https://ebird.org/species/bewqua1",519724,"Odontophorus_melanotis-ML519724.wav","Black-eared Wood-Quail","Odontophorus melanotis",NA,"https://macaulaylibrary.org/asset/519724"
"Thamnophilidae","Frederickena unduliger","https://ebird.org/species/undant2",518854,"Frederickena_unduliger-ML518854.wav","Undulated Antshrike","Frederickena unduliger",NA,"https://macaulaylibrary.org/asset/518854"
"Thamnophilidae","Sakesphoroides cristatus","https://ebird.org/species/sicant1",524993,"Sakesphoroides_cristatus-ML524993.wav","Silvery-cheeked Antshrike","Sakesphoroides cristatus",NA,"https://macaulaylibrary.org/asset/524993"
"Thamnophilidae","Thamnophilus tenuepunctatus","https://ebird.org/species/linant1",519360,"Thamnophilus_tenuepunctatus-ML519360.wav","Lined Antshrike","Thamnophilus tenuepunctatus",NA,"https://macaulaylibrary.org/asset/519360"
"Thamnophilidae","Thamnophilus pelzelni","https://ebird.org/species/plasla1",519377,"Thamnophilus_pelzelni-ML519377.wav","Planalto Slaty-Antshrike","Thamnophilus pelzelni",NA,"https://macaulaylibrary.org/asset/519377"
"Thamnophilidae","Thamnophilus divisorius","https://ebird.org/species/acrant1",519362,"Thamnophilus_divisorius-ML519362.wav","Acre Antshrike","Thamnophilus divisorius",NA,"https://macaulaylibrary.org/asset/519362"
"Thamnophilidae","Dysithamnus xanthopterus","https://ebird.org/species/rubant2",519394,"Dysithamnus_xanthopterus-ML519394.wav","Rufous-backed Antvireo","Dysithamnus xanthopterus",NA,"https://macaulaylibrary.org/asset/519394"
"Thamnophilidae","Thamnomanes schistogynus","https://ebird.org/species/blsant1",519402,"Thamnomanes_schistogynus-ML519402.wav","Bluish-slate Antshrike","Thamnomanes schistogynus",NA,"https://macaulaylibrary.org/asset/519402"
"Thamnophilidae","Isleria guttata","https://ebird.org/species/rubant3",519416,"Isleria_guttata-ML519416.wav","Rufous-bellied Antwren","Isleria guttata",NA,"https://macaulaylibrary.org/asset/519416"
"Thamnophilidae","Epinecrophylla spodionota","https://ebird.org/species/fooant1",519091,"Epinecrophylla_spodionota-ML519091.wav","Foothill Stipplethroat","Epinecrophylla spodionota",NA,"https://macaulaylibrary.org/asset/519091"
"Thamnophilidae","Epinecrophylla ornata","https://ebird.org/species/ornant1",519424,"Epinecrophylla_ornata-ML519424.wav","Ornate Stipplethroat","Epinecrophylla ornata",NA,"https://macaulaylibrary.org/asset/519424"
"Thamnophilidae","Myrmotherula sunensis","https://ebird.org/species/risant1",519430,"Myrmotherula_sunensis-ML519430.wav","Rio Suno Antwren","Myrmotherula sunensis",NA,"https://macaulaylibrary.org/asset/519430"
"Thamnophilidae","Myrmotherula minor","https://ebird.org/species/salant1",519435,"Myrmotherula_minor-ML519435.wav","Salvadori's Antwren","Myrmotherula minor",NA,"https://macaulaylibrary.org/asset/519435"
"Thamnophilidae","Myrmotherula snowi","https://ebird.org/species/alaant1",519439,"Myrmotherula_snowi-ML519439.wav","Alagoas Antwren","Myrmotherula snowi",NA,"https://macaulaylibrary.org/asset/519439"
"Thamnophilidae","Radinopsyche sellowi","https://ebird.org/species/caaant1",519451,"Radinopsyche_sellowi-ML519451.wav","Caatinga Antwren","Radinopsyche sellowi",NA,"https://macaulaylibrary.org/asset/519451"
"Thamnophilidae","Herpsilochmus pileatus","https://ebird.org/species/bahant1",519450,"Herpsilochmus_pileatus-ML519450.wav","Bahia Antwren","Herpsilochmus pileatus",NA,"https://macaulaylibrary.org/asset/519450"
"Thamnophilidae","Herpsilochmus gentryi","https://ebird.org/species/ancant1",519455,"Herpsilochmus_gentryi-ML519455.wav","Ancient Antwren","Herpsilochmus gentryi",NA,"https://macaulaylibrary.org/asset/519455"
"Thamnophilidae","Herpsilochmus dorsimaculatus","https://ebird.org/species/spbant4",519456,"Herpsilochmus_dorsimaculatus-ML519456.wav","Spot-backed Antwren","Herpsilochmus dorsimaculatus",NA,"https://macaulaylibrary.org/asset/519456"
"Thamnophilidae","Herpsilochmus longirostris","https://ebird.org/species/labant1",519459,"Herpsilochmus_longirostris-ML519459.wav","Large-billed Antwren","Herpsilochmus longirostris",NA,"https://macaulaylibrary.org/asset/519459"
"Thamnophilidae","Formicivora littoralis","https://ebird.org/species/resant1",519469,"Formicivora_littoralis-ML519469.wav","Restinga Antwren","Formicivora littoralis",NA,"https://macaulaylibrary.org/asset/519469"
"Thamnophilidae","Formicivora acutirostris","https://ebird.org/species/parant1",519474,"Formicivora_acutirostris-ML519474.wav","Marsh Antwren","Formicivora acutirostris",NA,"https://macaulaylibrary.org/asset/519474"
"Thamnophilidae","Percnostola arenarum","https://ebird.org/species/allant1",519531,"Percnostola_arenarum-ML519531.wav","Allpahuayo Antbird","Percnostola arenarum",NA,"https://macaulaylibrary.org/asset/519531"
"Thamnophilidae","Myrmelastes saturatus","https://ebird.org/species/rorant2",519533,"Myrmelastes_saturatus-ML519533.wav","Roraiman Antbird","Myrmelastes saturatus",NA,"https://macaulaylibrary.org/asset/519533"
"Thamnophilidae","Myrmelastes rufifacies","https://ebird.org/species/rufant4",519536,"Myrmelastes_rufifacies-ML519536.wav","Rufous-faced Antbird","Myrmelastes rufifacies",NA,"https://macaulaylibrary.org/asset/519536"
"Thamnophilidae","Myrmelastes caurensis","https://ebird.org/species/cauant2",519537,"Myrmelastes_caurensis-ML519537.wav","Caura Antbird","Myrmelastes caurensis",NA,"https://macaulaylibrary.org/asset/519537"
"Thamnophilidae","Ampelornis griseiceps","https://ebird.org/species/gyhant1",519557,"Ampelornis_griseiceps-ML519557.wav","Gray-headed Antbird","Ampelornis griseiceps",NA,"https://macaulaylibrary.org/asset/519557"
"Thamnophilidae","Willisornis vidua","https://ebird.org/species/scbant8",519580,"Willisornis_vidua-ML519580.wav","Xingu Scale-backed Antbird","Willisornis vidua",NA,"https://macaulaylibrary.org/asset/519580"
"Thamnophilidae","Phlegopsis borbae","https://ebird.org/species/pafant1",519583,"Phlegopsis_borbae-ML519583.wav","Pale-faced Bare-eye","Phlegopsis borbae",NA,"https://macaulaylibrary.org/asset/519583"
"Conopophagidae","Conopophaga melanogaster","https://ebird.org/species/blbgna1",519664,"Conopophaga_melanogaster-ML519664.wav","Black-bellied Gnateater","Conopophaga melanogaster",NA,"https://macaulaylibrary.org/asset/519664"
"Conopophagidae","Conopophaga cearae","https://ebird.org/species/rufgna2",519653,"Conopophaga_cearae-ML519653.wav","Ceara Gnateater","Conopophaga cearae",NA,"https://macaulaylibrary.org/asset/519653"
"Accipitridae","Microspizias superciliosus","https://ebird.org/species/tinhaw1",544366,"Microspizias_superciliosus-ML544366.wav","Tiny Hawk","Microspizias superciliosus",NA,"https://macaulaylibrary.org/asset/544366"
"Columbidae","Patagioenas subvinacea","https://ebird.org/species/rudpig",519734,"Patagioenas_subvinacea-ML519734.wav","Ruddy Pigeon","Patagioenas subvinacea",NA,"https://macaulaylibrary.org/asset/519734"
"Nyctibiidae","Phyllaemulor bracteatus","https://ebird.org/species/rufpot1",525869,"Phyllaemulor_bracteatus-ML525869.wav","Rufous Potoo","Phyllaemulor bracteatus",NA,"https://macaulaylibrary.org/asset/525869"
